id,user,created_at,text
1048653689169371139,Яσв Ɔнαρмαи,Sat Oct 06 19:18:17 +0000 2018,"Jose, if for the next game you can somehow take the leash of and harness that chaos of the second half (against New… https://t.co/skHDuPKegC"
1048653676934574080,R3dNewYorker,Sat Oct 06 19:18:14 +0000 2018,Are Manchester United fans getting carried away with today's win? #MUFC #MUNNEW
1048653666125864960,#PRAISEFUL2018,Sat Oct 06 19:18:11 +0000 2018,"Mmmmm Manchester United blew my mind today... wow, what a come back 😃! #MUNNEW #MUFC @ManUtd #PRAISEFUL2018"
1048653657619746816,Matt BrownieCake,Sat Oct 06 19:18:09 +0000 2018,Got to love the passion 😍 #MUFC https://t.co/6Jc3mIO32z
1048653649331859456,a ł ë x.,Sat Oct 06 19:18:07 +0000 2018,Anthony Martial's goal was seems like penetrating thread into a sewing needle. Brilliant! #EPL #MUFC #MUNNEW https://t.co/ZqvGQVx8HC
1048653647666716673,BeanymanSports,Sat Oct 06 19:18:07 +0000 2018,VIDEO - Manchester United 3-2 Newcastle - Post Match Discussion &amp; Reaction - Premier League https://t.co/y2Kp7zuCw2… https://t.co/serDAGeedC
1048653647272443904,The Comeback King,Sat Oct 06 19:18:07 +0000 2018,United we stand. Stand behind the gaffer like SAF told us. Excellent fight back. Let's improve at the back #GGMU #MUFC
1048653642608390145,Slackaz Remix,Sat Oct 06 19:18:06 +0000 2018,According to social media #ManchesterUnited won. Had no idea cause I was obviously still on my little #MUFC strike.… https://t.co/4tueG7c9QO
1048653623914385408,K͏i͏i͏g͏e͏n͏ K. K͏o͏e͏c͏h͏,Sat Oct 06 19:18:01 +0000 2018,"In all honesty and for the sake of Mourinho's sack, I wished for Newcastle to beat us at home (Old Trafford) and fo… https://t.co/2T0tXA9vuj"
1048653618059120642,corey,Sat Oct 06 19:18:00 +0000 2018,"Hope this is a fresh start for Alexis, you don’t turn bad over night. The guy got the ability to win a game on his… https://t.co/AdMgGH8kPc"
1048653609448222720,Mark Evans,Sat Oct 06 19:17:58 +0000 2018,"#PLTonight #mufc the media hound Jose all the time not just after games, pre season it’s non stop. Jose does not sp… https://t.co/1t4DT8ipxt"
1048653605698510848,MUSC Lebanon,Sat Oct 06 19:17:57 +0000 2018,Up the fcking Reds!! #MUFC
1048653600950554625,MR. GENTLEMAN,Sat Oct 06 19:17:56 +0000 2018,After'all not only #mufc who's in crisis. https://t.co/BVZb81iYx7
1048653592935194627,Lewis Styles,Sat Oct 06 19:17:54 +0000 2018,"Need to see more of the passionate Jose, the impact it makes in the fans is unreal. Love seeing him run up and down… https://t.co/GUtNnfxlQy"
1048653589843865600,Sachin Xalxo,Sat Oct 06 19:17:53 +0000 2018,Mata scored a beautiful free kick. Fellaini again was solid &amp; effective. Young provided the 90th minute assist. Nee… https://t.co/6boGq21LH1
1048653589634146304,D_ManUtd,Sat Oct 06 19:17:53 +0000 2018,"Why couldnt we play like that in the second half every game? The crowd were reacting, Jose was pumping fists, Carri… https://t.co/CURCclnVi5"
1048653579689648129,Angus Robb,Sat Oct 06 19:17:51 +0000 2018,"#manutd #mufc #bringbackbigron lots of Man Utd fans asking me for me opinion. I say fair dues guys, you have to tak… https://t.co/5lYhtRR5Hn"
1048653577621852160,Azam Sheikh,Sat Oct 06 19:17:50 +0000 2018,This is a team i am been seen since i was 10 years old and today i am so proud of my team @ManUtd though we only wo… https://t.co/rSMXWA9Igq
1048653554548953089,M A R I A 💎,Sat Oct 06 19:17:45 +0000 2018,You can’t imagine how many haters Manchester United have got in Italy 🤦‍♀️ 😆 🇮🇹 #munnew #mufc
1048653554209026048,⚽G£N€RALISARED🔴⚽,Sat Oct 06 19:17:45 +0000 2018,"Mourinho: “There was panic, the players feel the ‘man-hunt’ (of me). We talked about human feelings at H/T. Im prou… https://t.co/EGxm29RweY"
1048653528477179904,B2C Ent ug #HeartofaWinner,Sat Oct 06 19:17:38 +0000 2018,#MUFC no body promises to win!!! Professional people promise to give their all..... surely the boys gave their all.… https://t.co/d5D5tFtb32
1048653524865863680,Kena,Sat Oct 06 19:17:38 +0000 2018,The irony though! 😂 #mufc https://t.co/SJbQ66zcKz
1048653516137533440,FootballTransferNews,Sat Oct 06 19:17:35 +0000 2018,Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… https://t.co/6zpqmplRKB
1048653508638126081,Michael Di Paola,Sat Oct 06 19:17:34 +0000 2018,Love the feeling of wanting to stand there applauding every single player off the pitch until the last one has disa… https://t.co/ddtKvBh3HU
1048653501344174080,Mats MUFC Ǝ,Sat Oct 06 19:17:32 +0000 2018,"Win or Lose, always United #mufc"
1048653499049947137,Veloshan Pillay,Sat Oct 06 19:17:31 +0000 2018,#plfanzone #MUFC back to the old days 👹
1048653489205739521,Srihariharanath Cp,Sat Oct 06 19:17:29 +0000 2018,We are the famous Manchester United 🔴 Comeback is our hobby 🔥 The special one Jose ❤️ De Gea 😍 The complete game 👊… https://t.co/vmBfcLDe8Z
1048653477138849793,jim shelley,Sat Oct 06 19:17:26 +0000 2018,"United fans when they go 8th in the league by scraping a last minute
second-half come-back against a team that has… https://t.co/N89Ef2X974"
1048653473204584448,Patrick Fearon 💥,Sat Oct 06 19:17:25 +0000 2018,When your getting sacked in the morning but you get the final dig in at your manager #MUFC #MUNNEW https://t.co/bYosVFg8SA
1048653453923368960,507Boss,Sat Oct 06 19:17:21 +0000 2018,@DeebakMohan Who told u there are his outcasts are u present in the #MUFC changing room stop spreading nonsense
1048653453306863616,Dj Nesco,Sat Oct 06 19:17:20 +0000 2018,"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️...

#MUFC… https://t.co/ajNBLqEeTs"
1048653450215673857,Slime 🐍,Sat Oct 06 19:17:20 +0000 2018,"Amazing. 

————————

#SaturdayMorning #RedRiverShowdown #Caturday #MUFC #igot7selcaday #GeneralConference #ALDS… https://t.co/hDmFqLlNfQ"
1048653447950733312,Danny P,Sat Oct 06 19:17:19 +0000 2018,"@rioferdy5 why so negative? The team turned it around today so try and be a bit more positive.
#believe #mufc"
1048653431773253632,SM,Sat Oct 06 19:17:15 +0000 2018,Amazing what happens when you take the shackles off and play attacking football...... #MUFC
1048653420486438912,samjosé 🔴,Sat Oct 06 19:17:13 +0000 2018,"Me watching @paulpogba play in defence.

#MUNNEW #MUFC https://t.co/El4saqZ9n4"
1048653407324659713,Man United News,Sat Oct 06 19:17:10 +0000 2018,What a turnaround. #mufc https://t.co/5DiW7Kqo61
1048653393047289857,Mark marcus North,Sat Oct 06 19:17:06 +0000 2018,#Newcastle can we play you every week #mufc
1048653360004575234,Dennis B. Kiprotich,Sat Oct 06 19:16:58 +0000 2018,"RiP to those ""Sanchez hasn't scored in bla bla bla minutes"" 😂😂😂😂
#mufc #sanchez"
1048653357798240256,Anthony B,Sat Oct 06 19:16:58 +0000 2018,Has he gone yet  #MUFC   👀
1048653352538714112,Pamela Carvell,Sat Oct 06 19:16:56 +0000 2018,Will Mr Grumpy still have a job tomorrow? #mufc #3Points https://t.co/j2V3QsvSFP
1048653348310798336,Luke Shaw,Sat Oct 06 19:16:55 +0000 2018,That’s more like it! Old Trafford was buzzing. Thanks for sticking with us! 👏🏽 #MUFC https://t.co/Ej4F6POjsN
1048653315234570245,Spoopy Boopy Clarahh!!🎃,Sat Oct 06 19:16:48 +0000 2018,Are Newcastle going to cancel their DVD now? #MUFCvNUFC #MUFC #GloryGloryManUtd
1048653304463609858,Naughty By Nature,Sat Oct 06 19:16:45 +0000 2018,All jose needs to do is to make peace with the players. Get martial and pogba on his side and things will get bette… https://t.co/xLJKmtHUiH
1048653281692667904,nkp20mufc,Sat Oct 06 19:16:40 +0000 2018,My belief is that the win only delays the inevitable and we have so many problems but right now none of that matter… https://t.co/3r36KeSpi1
1048653267264319489,Garet Kimmet,Sat Oct 06 19:16:36 +0000 2018,The only thing I can say after today's result is I wish it didn't take going 2-0 down to get such a reaction from t… https://t.co/2erugbh7x7
1048653248889081856,utdreport,Sat Oct 06 19:16:32 +0000 2018,Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… https://t.co/5DYKLJ61Gr
1048653238361317376,Sam Barrow,Sat Oct 06 19:16:29 +0000 2018,"@StanCollymore Calm down Stanley...
We are staying up we are staying up ❤️⚽️ #mufc"
1048653237857861632,Uzair Hasan Rizvi,Sat Oct 06 19:16:29 +0000 2018,You could easily tell how big &amp; popular @ManUtd Manchester United is in India with 17 out of 19 trends are currentl… https://t.co/M5U9hopx1A
1048653228664147968,Jaspreet Singh,Sat Oct 06 19:16:27 +0000 2018,Retweet and God will bless you ! #MUNNEW #mufc @ManUtd https://t.co/3N9WuxCIh3
1048653221932224512,Lee C. Byrne,Sat Oct 06 19:16:25 +0000 2018,".. he STILL stays for me , only manager out there with the winning mentality to complete with the pretend club , it… https://t.co/sEAGCOAJ4D"
1048653214084677632,REMY CLOUDS,Sat Oct 06 19:16:23 +0000 2018,This is not the time @ManUtd will feel pressured by teams fighting hard to make history for themselves. It normal t… https://t.co/2ppNzRZPCY
1048653213858242560,Raaid MUFC 🔱,Sat Oct 06 19:16:23 +0000 2018,"""You can win, you can lose, but that dignity must always be there."" 

Great guote from the boss 👌
#manunited
#MUFC"
1048653208514490368,BhaktOfSarcasm,Sat Oct 06 19:16:22 +0000 2018,#Jose #Mourinho #MUFC #MUNNEW #Pogba #Alexis trending in India!!
1048653180131717120,Shivprasad Kabir,Sat Oct 06 19:16:15 +0000 2018,Classic old Jose!! 😀😀 #Mourinho #MUFC #MUNNEW https://t.co/NxXDFSJ8Tt
1048653157201580032,Oluoch Fredrick.,Sat Oct 06 19:16:10 +0000 2018,"Lopetegui is definitely getting the sack just a matter of when. 
If they get Zidane back, #MUFC stick with Jose."
1048653145344286720,Hussain jnr,Sat Oct 06 19:16:07 +0000 2018,Yes lad 🔴🔴🔴🔴🔴🔴 #mufc #MUNNEW #MUFC #JoseIn
1048653127501533185,Graphicsperfect,Sat Oct 06 19:16:03 +0000 2018,Do you have any #Photoshop #work done? I am here to help you. You can check and Buy my #service to click here...… https://t.co/couZeAoqSZ
1048653122573357056,Mike Frank,Sat Oct 06 19:16:02 +0000 2018,Absolute scenes at Old Trafford tonight.... what a comeback.... yes it was against Newcastle but finally some pride… https://t.co/hA1WDkDpGd
1048653122057527296,FOREX,Sat Oct 06 19:16:01 +0000 2018,If we play attacking football we are a completely different team. #mufc
1048653118362341381,Dave Wood,Sat Oct 06 19:16:01 +0000 2018,Pre match - half time - 90th minute winner. Football. Bloody Hell #mufc 🔴⚪️⚫️ @ Old Trafford https://t.co/ttwLus97m9
1048653098355441664,Khalid Abdulhai 🇸🇩,Sat Oct 06 19:15:56 +0000 2018,UNITED TILL I DIE 😈 #mufc
1048653082077347840,Nufc_22,Sat Oct 06 19:15:52 +0000 2018,"Shout out to the 5,000 Man U ""supporters"" who left with 8 minutes to go!
#mufc #nufc"
1048653081745879040,Karan Bhatia,Sat Oct 06 19:15:52 +0000 2018,"Absolutely buzzing right now! That passion in the second half is what is needed! The Club fought today? The Fans, T… https://t.co/6q97rTVaOG"
1048653075416846337,Robbie Stewart,Sat Oct 06 19:15:50 +0000 2018,"All the pundits are correct. This manhunt that Mourhino is talking about, comes with the territory he's the manager… https://t.co/US9VyCeTkO"
1048653074791890945,Ahmed أحمد,Sat Oct 06 19:15:50 +0000 2018,This result was like when @CH14_ scored and some V Newcastle on Boxing Day 2013. #mufc #MUNNEW
1048653074712150018,benjesaurus,Sat Oct 06 19:15:50 +0000 2018,"Mourinho's a good manager and an even better man.

Props to these guys for staying loyal.

 @LukeShaw23 @D_DeGea… https://t.co/tfeOSyxTlP"
1048653071683911680,Michael,Sat Oct 06 19:15:49 +0000 2018,"A lot of hysteria about a comeback win against a team lying 2nd bottom in the league.
Jose has used his final get out of jail card. 
#mufc"
1048653064373227520,Kenneth Martin,Sat Oct 06 19:15:48 +0000 2018,Just look at the fans......... Then you know what this win means to them all. #MUFC https://t.co/URivNuRflF
1048653061906944000,Manchester United Inc.,Sat Oct 06 19:15:47 +0000 2018,"@juanmata8 @Alexis_Sanchez should be playing every week
#MUFC #MUWomen #MUFC_FAMILY #ManUtd #ManchesterUnited… https://t.co/SQC9GqpRS0"
1048653057255493633,Olajide Olumide,Sat Oct 06 19:15:46 +0000 2018,"Winning Feeling 💪💪💪
#mufc 
#MUNNEW https://t.co/tx0dzEvgVG"
1048653032282619904,Easternguy,Sat Oct 06 19:15:40 +0000 2018,#MUNNEW #MUFC #sanchez  Never write off a red devils. They know how to fight back.
1048653030437081092,Matt,Sat Oct 06 19:15:40 +0000 2018,"What a noise 😲Love it 
Full volume  🔊🔊🔊
#MUFC 
#MUNNEW https://t.co/u58X6uJPqC"
1048653017027895296,Isaac Kaledzi,Sat Oct 06 19:15:36 +0000 2018,#mufc Something good to come. Let's go Jose! https://t.co/iQJVhsUjvs
1048653014540722176,rclocke@msn.com,Sat Oct 06 19:15:36 +0000 2018,"Loved Sanchez, poor since joining #mufc pushing Martial out of the way to score the winner. Hope his form lifts off… https://t.co/IbTosTMy7g"
1048653014351990784,Vikram Asgaonkar,Sat Oct 06 19:15:36 +0000 2018,The best part is Twitter is always full of Jose Out opinions but you wouldn't feel even a bit of it looking at the… https://t.co/7WBvv16IZS
1048653009167769605,Cohen Naidoo,Sat Oct 06 19:15:35 +0000 2018,When our best CM is a better CB than all our CB's put together 😂 #MUFC
1048653005099294721,Buzi Brown,Sat Oct 06 19:15:34 +0000 2018,"Scholes: “He made some good substitutions that really affected the game. He was so passionate, it was good to see.… https://t.co/vgq9c8gV0P"
1048652968344674304,Joshua Cain,Sat Oct 06 19:15:25 +0000 2018,#mufc need a proper DoF before any managerial decision is made
1048652949021478912,TheSpecialOne,Sat Oct 06 19:15:20 +0000 2018,I bet #MourinhoOut will take over RM or BM when he is gone! @ManUtd #mufc
1048652933259321344,Oladapo Adisa,Sat Oct 06 19:15:16 +0000 2018,#plfanzone I don’t agree with you Don. Remember the match against @ManCity at the Etihad last season. #MUFC
1048652932927946754,H kaafarani,Sat Oct 06 19:15:16 +0000 2018,You cannot get enough from the fans cheering after the goal ♥️♥️♥️#mufc @ManUtdLebanon https://t.co/OWj76SOe1D
1048652924027592704,Dale Lamb,Sat Oct 06 19:15:14 +0000 2018,We were massively helped by Newcastle shitting themselves after Mata's freekick. #mufc
1048652921129377792,MR HERITAGE #MUFC,Sat Oct 06 19:15:14 +0000 2018,Humans are weird some wanted him gone at half time then wanted him to stay at FT...I think if we had played ok thro… https://t.co/KPFBIYhO7n
1048652914850516999,☈🔰❁,Sat Oct 06 19:15:12 +0000 2018,"If you loved that second half where our players were allowed to do what they do best, you will love Zidane.

He sim… https://t.co/HA8N0xpU39"
1048652914301046784,Man United News,Sat Oct 06 19:15:12 +0000 2018,Can anyone explain what the whole Jose and the little finger thing is ??? #mufc
1048652910794608642,eyoel boke,Sat Oct 06 19:15:11 +0000 2018,@itano_mufc Lukaku needs to be benched until he gets back in form #mufc @ManUtd
1048652909989298177,Pulkit Nagar,Sat Oct 06 19:15:11 +0000 2018,"Absolutely nailed the timing. Kudos broadcast team😂
#mufc https://t.co/IrPKnnTHq6"
1048652902368272384,Karen.,Sat Oct 06 19:15:09 +0000 2018,I'm still reliving this moment godamit ✊✊✊#MYNNEW #MUFC https://t.co/xrk07c1ywf
1048652900833132545,Ian,Sat Oct 06 19:15:09 +0000 2018,Keep the red flag flying high... #MUFC #Jose
1048652879475757058,Oladiti Abass,Sat Oct 06 19:15:04 +0000 2018,Perfect second 45 minutes! Typical United! This is the kind of performance our fans deserve to be seeing! Keep it g… https://t.co/Ngv7XsgzB8
1048652878213251072,Man Utd Latest,Sat Oct 06 19:15:03 +0000 2018,Mourinho reveals what was said at half-time in dramatic Man Utd fightback vs Newcastle #mufc #ManUtd https://t.co/hJzg6aYywA
1048652877311496193,Man Utd Latest,Sat Oct 06 19:15:03 +0000 2018,Jose Mourinho claims two Man Utd players are struggling to cope with the pressure #mufc #ManUtd https://t.co/52GoBGHifr
1048652869602304000,Whisperz 👑,Sat Oct 06 19:15:01 +0000 2018,"@ManUtd @Alexis_Sanchez How dare people question the commitment of the players??!! 
#mufc #munew https://t.co/8FeYfCazor"
1048652860605562880,Ethan Davies,Sat Oct 06 19:14:59 +0000 2018,Unitedddddddddddd!! Jose is the man! Onto the next now! #MUFC ⚽️🔴
1048652852980142081,mustaf Abdikani,Sat Oct 06 19:14:57 +0000 2018,"pogba proved right fantastic team when we attack

#MUFC #MUNNEW"
1048652850522464256,Derek,Sat Oct 06 19:14:57 +0000 2018,"I come home with butter chicken and naan, check the full time score...How the fuck did we win this thing? #mufc"
1048652833560715265,Argh.,Sat Oct 06 19:14:53 +0000 2018,"We have a long way to go. But it’s a start. And it’s a good start. 
#MUFC #GGMU"
1048652832033968128,ℝ𝕒𝕙𝕖𝕖𝕞 Ꙅ áηcнεz,Sat Oct 06 19:14:52 +0000 2018,"It wasn't perfect but it was United, and this is what it feels like! Second half consisted of ATTACKING play we’ve… https://t.co/T0TTDTn0Ip"
1048652826002509824,Aftab Ashraf,Sat Oct 06 19:14:51 +0000 2018,@rioferdy5 Great analysis. Hit the nail on the head..we need a pattern of play. We don't have an identity. #MUFC
1048652825310449666,HotSports TV,Sat Oct 06 19:14:51 +0000 2018,Jose Mourinho: “I am 55 years old and this is the first time in full I see a manhunt. I am 55. I am mature. I can c… https://t.co/1nzDqyiRBb
1048652818519916544,Murimi Kinyua🇰🇪,Sat Oct 06 19:14:49 +0000 2018,"#mufc won, am particularly happy for Sanchez. But I still think Jose cannot achieve what Klopp, Pep, Emery and Poch are acheiving."
1048652801268699136,Paul Hill,Sat Oct 06 19:14:45 +0000 2018,3-2 and the cunt looks like this! And the cunt next to him. And that woman cunt below him. And that odd cunt next t… https://t.co/rMRasFKez5
1048652770725834752,Pranav Kulkarni,Sat Oct 06 19:14:38 +0000 2018,"Just like the good old days! I bet Fergie would have been proud of the performance in the 2nd half.
United till I d… https://t.co/8Sh8WsolaA"
1048652747111903232,Dr moks,Sat Oct 06 19:14:32 +0000 2018,What exactly did he (mourinho) do in the dressing room to change the countenance of these boyz. Pls I need an answe… https://t.co/MXwMsfIKha
1048652731068665856,World citizen ™,Sat Oct 06 19:14:28 +0000 2018,Final score MAN 3 - NEW 2 #MUFC
1048652723489570822,#YBG,Sat Oct 06 19:14:26 +0000 2018,Congratulations #MUFC. Manchester United medical team better find a legit way to make Rojo and Darmain available  f… https://t.co/nawMzyLslT
1048652721723600896,Faisal Mushtaq,Sat Oct 06 19:14:26 +0000 2018,"The more close you reach to #win, the more #efforts you need to make. 

#ThinkBIGSundayWithMarsha #MUNNEW #MUFC #Success"
1048652713700089856,Ryan Keir-Walker,Sat Oct 06 19:14:24 +0000 2018,"Stretford End bouncing, Mourinho’s red army🇾🇪 #mufc #mourinho https://t.co/SLyiHEYUMz"
1048652710009077760,Just_Markavalli,Sat Oct 06 19:14:23 +0000 2018,"#mufc You broke my heart  and made me cry a couple of matches ago, and you did it again 1st half, but you made it a… https://t.co/XjBXneb2k3"
1048652700278304771,i.molyneux,Sat Oct 06 19:14:21 +0000 2018,Regardless in result #mufc needs change!! players are in complete disarray 'not a team' Regardless of past achievem… https://t.co/D5vVopgmpt
1048652700190212097,isaac ayodele,Sat Oct 06 19:14:21 +0000 2018,"Young, Smalling &amp; McTominay is your defence in 2018. What the fucking fuck of a fuck.
#MUFC"
1048652700144062465,Fatma Al-Qais,Sat Oct 06 19:14:21 +0000 2018,I’m really happy Rafa Benitez doesn’t get to enjoy that one. 🤭 #mufc
1048652696188866560,Andrew✌🇬🇭,Sat Oct 06 19:14:20 +0000 2018,"👀
Lukaku: ""The manager didn't say too much after the game and shook everybody's hand."" #MUFC

Someone is going Down"
1048652683094020096,Renegade,Sat Oct 06 19:14:17 +0000 2018,Jose - Brexit is my fault #MUFC
1048652679856185345,Elliott McKessy,Sat Oct 06 19:14:16 +0000 2018,"Fantastic in the end, great second half from United there, the intensity, the movement.  But where was it in the fi… https://t.co/XudNWtISYK"
1048652676697923588,BOLUWAJI,Sat Oct 06 19:14:15 +0000 2018,"Bayern Munich and Real Madrid lost but its not Jose Mourinho's team, so no noise. 

Manchester United did a comebac… https://t.co/7coiw1ixZD"
1048652675217334279,Wayne Dunn,Sat Oct 06 19:14:15 +0000 2018,"Finally some passion, some desire some want to win !!! The fans deserve it!! We stand by the club but it’s time to… https://t.co/2BAMZAGkRb"
1048652667411685382,shakunt joshipura,Sat Oct 06 19:14:13 +0000 2018,Absolutely SUPERB turnaround win. Wish there was no international break. Probably Mourinho gave them a hairdryer ? #mufc
1048652662239940608,ASANTENI,Sat Oct 06 19:14:12 +0000 2018,Everything mourinho did today shows he really wants to stay at this club but sometimes his selections are just awfu… https://t.co/SK8QqczMI7
1048652652886859778,Tyler,Sat Oct 06 19:14:10 +0000 2018,Give me that second half performance every game we play!! #mufc
1048652643437084673,Kena,Sat Oct 06 19:14:07 +0000 2018,That second half though. Now the challenge is if they can play that way when the game is still 0-0. Still #MourinhoOut though. #mufc #MUNNEW
1048652627582439425,yogesh kumar,Sat Oct 06 19:14:04 +0000 2018,Manchester United will always be the biggest club in the world and we will always be the best fans in the world. #MUFC #GGMU #
1048652621374926849,David Escobar,Sat Oct 06 19:14:02 +0000 2018,"Interesting from Jose....
I'd love someone to make a song out of this
 #mufc #Mourinho https://t.co/SXvD5bi3Is"
1048652620620058624,gee singh,Sat Oct 06 19:14:02 +0000 2018,Sanchez martial can’t even get a game for #MUFc and typically both the bastards come on and score !!! Fk off !!! #nufc #mannew #munnew
1048652619194015744,Dale Lamb,Sat Oct 06 19:14:02 +0000 2018,Our next 6 fixtures we play Chelsea and City in the league and Juventus twice in the champions league. We also have… https://t.co/r1QEdy5wSZ
1048652618715856896,Domenico Brunetti,Sat Oct 06 19:14:01 +0000 2018,Funny how Juan Mata a player Jose Mourinho has openly humiliated several times possibly saved his job at #MUFC for… https://t.co/QI9PGSHn2H
1048652617587548160,True Football Fan 🇾🇪,Sat Oct 06 19:14:01 +0000 2018,"Confirmation of what most of us knew... So many of these players are bloody SOFT!
If they think Jose is tough on th… https://t.co/vZM9OZ73Mg"
1048652617046478848,john mcloughlin,Sat Oct 06 19:14:01 +0000 2018,"Some days, portentous black-bellied clouds loom and linger over us. Some days, through force of will, they graceful… https://t.co/RXpzLY7HSE"
1048652615523872768,vignesh,Sat Oct 06 19:14:01 +0000 2018,"Funny how mata the most un-jose player, martial the one who Jose hates with all his life and Alexis who is Jose s r… https://t.co/spT7Cby5vk"
1048652604656549888,Nyoike,Sat Oct 06 19:13:58 +0000 2018,Just what formation #MUFC was playing in 2nd half. Pogba Matic as centre backs
1048652598780284928,Adam Kilminster,Sat Oct 06 19:13:57 +0000 2018,First half. Thought Jose is a goner here. Great fight in the 2nd half. Just hope we can play like that for the rest… https://t.co/pS1D6PHb1q
1048652588000980997,Paúlito,Sat Oct 06 19:13:54 +0000 2018,I bleed red #mufc
1048652579952123906,Pete Quinn,Sat Oct 06 19:13:52 +0000 2018,"United home and away “supporters” are the best in the world. If Real Madrid we’re going through this season, whistl… https://t.co/N205s2NMVf"
1048652577137745925,Nicholas Kigen 🇰🇪🇰🇪,Sat Oct 06 19:13:52 +0000 2018,"Changed the game against city to make it 3-2 and scored the winner today! .#MUNNEW 
#MUFC https://t.co/4tBaFMxxhE"
1048652573375266816,A.R.,Sat Oct 06 19:13:51 +0000 2018,Why can't we see this every week from @ManUtd. Hoping for better things to come after the break. #mufc
1048652560616153088,Dan Westwood 🔴⚪️⚫️,Sat Oct 06 19:13:48 +0000 2018,@juanmata8  was fucking immense tonight. ❤ #mufc
1048652559383220224,Oron Culzac,Sat Oct 06 19:13:47 +0000 2018,"Second goal, WOOOOW, talk about switching off, Bailly and young wtf!!!! #mufc #munnew"
1048652555037937665,Isra,Sat Oct 06 19:13:46 +0000 2018,"No luck, no help from decisions, this win was nothing but good old hard work!! 👊🏼💪🏽 #mufc #ManchesterUnited #GGMU"
1048652550168367104,Arastoo,Sat Oct 06 19:13:45 +0000 2018,"Jose Mourinho benches Shaw, look at how he's performing.
 
Jose benches Martial, he scores one of the goal that sav… https://t.co/9ZYmR1iRk2"
1048652507050905600,Pasi Virtala,Sat Oct 06 19:13:35 +0000 2018,it was clever move put Matic and Pogba down and begin to build game and pressure was almost whole time in final thi… https://t.co/q6LHnlVY27
1048652497479499778,ross kerr,Sat Oct 06 19:13:33 +0000 2018,Folk moaning about what he says i.e rashford and mctominay need to listen to the whole thing. Not thrown them under… https://t.co/PFTu40YAaH
1048652495667511296,GlazersOut🐝 #GlazersOut,Sat Oct 06 19:13:32 +0000 2018,Lost my voice in the ground today well worth it though the noise when Sanchez made it 3-2 was something else they p… https://t.co/FZg1wFmbi9
1048652495520780288,Gloriously Flawed,Sat Oct 06 19:13:32 +0000 2018,why does he insisted on burning mctominay alive? Throws him in CB knowing that he will suffer just to then sub him… https://t.co/XhCuicsuEz
1048652451635781632,Babaca,Sat Oct 06 19:13:22 +0000 2018,"Mourinho: “I go to London tonight, if it rains in London tomorrow, it’s my fault. If there is a problem with Brexit, it’s my fault.“ #MUFC"
1048652449379225601,Stuart Burkhill 🐝,Sat Oct 06 19:13:21 +0000 2018,"First half was dreadful, pretty much like every other game this season. Second half, we put a shift in for about 25… https://t.co/BTFArfY2Hk"
1048652436544446464,Brown Knight,Sat Oct 06 19:13:18 +0000 2018,"Being a @ManUtd fan is not for the faint of heart.

#GGMU
#MUFC
#MUNNEW
#MatchKnight"
1048652431209455616,Ciardozzi,Sat Oct 06 19:13:17 +0000 2018,"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️

#MUFC… https://t.co/vcczCEWhng"
1048652426407043073,Ram,Sat Oct 06 19:13:16 +0000 2018,Really happy for @Alexis_Sanchez !! 🙌🏼 #MUFC
1048652423160639490,Digital Definition,Sat Oct 06 19:13:15 +0000 2018,"""I go to London tonight, if it rains in London tomorrow, it's my fault. If there is a problem with Brexit, it's my… https://t.co/k0AFvyOnYt"
1048652422401445891,Oron Culzac,Sat Oct 06 19:13:15 +0000 2018,"correction, Both Bailly and Smalling were awful there. #mufc #munnew"
1048652410204381184,Simon,Sat Oct 06 19:13:12 +0000 2018,#mufc For avoidance of doubt. Result is a con job. Does 20mins against relegation team prove Jose is doing a good job.
1048652408463773696,Martin Poole,Sat Oct 06 19:13:11 +0000 2018,The atmosphere in the ground for the second half was amazing tonight. Great come back from the lads. Papers over th… https://t.co/Qnmg7Wnyev
1048652407708647424,Prithvi Badiga,Sat Oct 06 19:13:11 +0000 2018,Ed Woodward got us all the players Mourinho wanted and just because he couldn't get a defender it's not right to bl… https://t.co/znMTUPpVgx
1048652402960863232,A.Eagle 93,Sat Oct 06 19:13:10 +0000 2018,Never shouted so loud for a united winner like i did tonight....no voice left in this house #MUFC #MUNNEW #GGMU
1048652401203240960,Ajanth Selvaraj,Sat Oct 06 19:13:10 +0000 2018,"Precision = @juanmata8 

#MUFC #SilentWarrior https://t.co/HMByqteh56"
1048652400012263430,Pogsyed,Sat Oct 06 19:13:09 +0000 2018,"We fight till the very end. We are Manchester United, thats what we do! 🔴 #MUFC https://t.co/o15XWd4pQD"
1048652398661718016,Chris Rambo,Sat Oct 06 19:13:09 +0000 2018,Am glad #MUFC has won. But I sincerely hope it ain't a postponement of a Mourinho firing. If we can't keep playing… https://t.co/tku9odrqa3
1048652381326598149,• Kate •,Sat Oct 06 19:13:05 +0000 2018,Mata man of the match today.. #MUFC
1048652375387504640,Ben English,Sat Oct 06 19:13:03 +0000 2018,Can’t say Jose has lost the dressing room after that. We fight till the end 💪🏻🔴 #mufc
